id;description;neighbourhood;apart_type_id;price;minimum_nights
33381710;Perfect apartments next to Sol.;Sol;1;73;1
33383484;Perfect apartments next to Rejas.;Rejas;2;42;1
33389179;Perfect apartments next to Justicia.;Justicia;1;111;1
33389189;Perfect apartments next to Palacio.;Palacio;1;408;1
33392539;Perfect apartments next to Embajadores.;Embajadores;1;312;1
33394259;Perfect apartments next to Embajadores.;Embajadores;1;80;3
33395490;Perfect apartments next to Sol.;Sol;1;44;3
33397788;Perfect apartments next to Aguilas.;Aguilas;2;30;1
33398286;Perfect apartments next to Berruguete.;Berruguete;1;61;1
33411015;Perfect apartments next to Lucero.;Lucero;2;43;6
33413022;Perfect apartments next to Vista Alegre.;Vista Alegre;2;36;2
33413390;Perfect apartments next to Embajadores.;Embajadores;2;22;7
33413727;Perfect apartments next to Embajadores.;Embajadores;1;49;1
33416413;Perfect apartments next to Nueva España.;Nueva España;1;95;7
33420323;Perfect apartments next to Aguilas.;Aguilas;2;30;1
33423009;Perfect apartments next to Universidad.;Universidad;1;113;1
33423157;Perfect apartments next to Palacio.;Palacio;1;160;3
33424811;Perfect apartments next to Fontarrón.;Fontarrón;2;25;2
33424861;Perfect apartments next to Valdezarza.;Valdezarza;1;150;7
33425319;Perfect apartments next to Justicia.;Justicia;1;75;1
33426339;Perfect apartments next to San Diego.;San Diego;2;15;90
33426544;Perfect apartments next to Universidad.;Universidad;2;36;2
33429516;Perfect apartments next to Rios Rosas.;Rios Rosas;4;52;1
33437368;Perfect apartments next to Palos de Moguer.;Palos de Moguer;1;555;2
33438898;Perfect apartments next to Marroquina.;Marroquina;2;14;1
33439081;Perfect apartments next to Palacio.;Palacio;1;150;1
33439920;Perfect apartments next to Palacio.;Palacio;2;75;2
33441242;Perfect apartments next to Comillas.;Comillas;2;25;2
33441901;Perfect apartments next to Rios Rosas.;Rios Rosas;2;45;1
33442338;Perfect apartments next to San Andrés.;San Andrés;2;30;1
33445587;Perfect apartments next to Vinateros.;Vinateros;3;35;3
33445665;Perfect apartments next to Embajadores.;Embajadores;1;1139;1
33446662;Perfect apartments next to Palacio.;Palacio;1;240;3
33451891;Perfect apartments next to Rosas.;Rosas;2;50;1
33453140;Perfect apartments next to Embajadores.;Embajadores;2;33;2
33457584;Perfect apartments next to Universidad.;Universidad;2;30;15
33460925;Perfect apartments next to Simancas.;Simancas;2;500;5
33461416;Perfect apartments next to Rosas.;Rosas;2;40;1
33464809;Perfect apartments next to Sol.;Sol;2;38;2
33465247;Perfect apartments next to Embajadores.;Embajadores;2;50;2
33468754;Perfect apartments next to Lista.;Lista;1;140;3
33469492;Perfect apartments next to Almagro.;Almagro;1;75;1
33470255;Perfect apartments next to Palacio.;Palacio;1;214;1
33474590;Perfect apartments next to Universidad.;Universidad;1;42;2
33476672;Perfect apartments next to Canillas.;Canillas;2;44;2
33479343;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;2;28;10
33483051;Perfect apartments next to Universidad.;Universidad;2;63;2
33484435;Perfect apartments next to San Juan Bautista.;San Juan Bautista;3;90;7
33486396;Perfect apartments next to Delicias.;Delicias;2;100;1
33486409;Perfect apartments next to Puerta del Angel.;Puerta del Angel;1;95;2
33487832;Perfect apartments next to Adelfas.;Adelfas;2;23;1
33492380;Perfect apartments next to Lista.;Lista;2;36;1
33505343;Perfect apartments next to Sol.;Sol;1;99;6
33512958;Perfect apartments next to Puerta Bonita.;Puerta Bonita;1;36;1
33514075;Perfect apartments next to Ibiza.;Ibiza;2;27;1
33519654;Perfect apartments next to Embajadores.;Embajadores;2;31;2
33526920;Perfect apartments next to Acacias.;Acacias;1;86;3
33533486;Perfect apartments next to Palacio.;Palacio;1;126;2
33537761;Perfect apartments next to Numancia.;Numancia;2;23;1125
33540600;Perfect apartments next to Corralejos.;Corralejos;1;140;15
33540789;Perfect apartments next to Corralejos.;Corralejos;1;120;15
33542949;Perfect apartments next to Jerónimos.;Jerónimos;2;25;4
33546672;Perfect apartments next to Casco Histórico de Vallecas.;Casco Histórico de Vallecas;2;13;1
33547303;Perfect apartments next to Pacífico.;Pacífico;1;170;1
33555124;Perfect apartments next to Ventas.;Ventas;1;70;29
33557250;Perfect apartments next to Guindalera.;Guindalera;2;26;2
33557425;Perfect apartments next to Berruguete.;Berruguete;1;86;1
33568227;Perfect apartments next to Valdezarza.;Valdezarza;1;150;2
33568593;Perfect apartments next to Justicia.;Justicia;1;50;3
33568986;Perfect apartments next to Concepción.;Concepción;2;40;1
33569667;Perfect apartments next to Sol.;Sol;1;96;1
33571875;Perfect apartments next to Cortes.;Cortes;1;82;2
33572006;Perfect apartments next to Cármenes.;Cármenes;1;130;15
33572350;Perfect apartments next to Valdezarza.;Valdezarza;1;190;2
33575979;Perfect apartments next to Puerta Bonita.;Puerta Bonita;2;22;1
33577415;Perfect apartments next to Palacio.;Palacio;1;68;3
33579636;Perfect apartments next to Los Rosales.;Los Rosales;2;20;2
33583103;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;2;66;2
33584298;Perfect apartments next to Universidad.;Universidad;1;22;30
33589308;Perfect apartments next to Vallehermoso.;Vallehermoso;1;100;5
33599866;Perfect apartments next to Pinar del Rey.;Pinar del Rey;2;50;1
33601042;Perfect apartments next to Palacio.;Palacio;1;73;2
33604812;Perfect apartments next to Cortes.;Cortes;1;59;14
33605612;Perfect apartments next to Prosperidad.;Prosperidad;1;47;1
33626905;Perfect apartments next to Bellas Vistas.;Bellas Vistas;1;39;15
33632524;Perfect apartments next to Arapiles.;Arapiles;3;17;15
33634004;Perfect apartments next to Numancia.;Numancia;1;46;2
33634426;Perfect apartments next to Goya.;Goya;1;114;2
33635495;Perfect apartments next to Embajadores.;Embajadores;1;95;1
33635986;Perfect apartments next to Concepción.;Concepción;1;55;1
33636170;Perfect apartments next to Universidad.;Universidad;1;91;1
33637382;Perfect apartments next to Valdefuentes.;Valdefuentes;2;15;1
33652971;Perfect apartments next to Ambroz.;Ambroz;2;34;3
33657683;Perfect apartments next to Mirasierra.;Mirasierra;1;479;7
33658165;Perfect apartments next to Argüelles.;Argüelles;2;30;1
33659756;Perfect apartments next to Rios Rosas.;Rios Rosas;4;59;1
33675830;Perfect apartments next to Universidad.;Universidad;1;50;2
33676736;Perfect apartments next to Mirasierra.;Mirasierra;1;74;2
33679995;Perfect apartments next to Valdefuentes.;Valdefuentes;2;500;2
33680474;Perfect apartments next to Rios Rosas.;Rios Rosas;4;57;1
33681550;Perfect apartments next to Rios Rosas.;Rios Rosas;4;71;1
33681864;Perfect apartments next to Rios Rosas.;Rios Rosas;4;67;1
33682006;Perfect apartments next to Rios Rosas.;Rios Rosas;4;68;1
33682425;Perfect apartments next to Guindalera.;Guindalera;1;104;2
33682488;Perfect apartments next to Chopera.;Chopera;1;65;2
33682706;Perfect apartments next to Embajadores.;Embajadores;1;1714;90
33682757;Perfect apartments next to Legazpi.;Legazpi;2;290;2
33682813;Perfect apartments next to Bellas Vistas.;Bellas Vistas;1;90;2
33683495;Perfect apartments next to Vista Alegre.;Vista Alegre;2;48;15
33683822;Perfect apartments next to Valdeacederas.;Valdeacederas;1;75;10
33685278;Perfect apartments next to Embajadores.;Embajadores;1;110;5
33685386;Perfect apartments next to Embajadores.;Embajadores;1;76;3
33686014;Perfect apartments next to Ciudad Universitaria.;Ciudad Universitaria;2;20;1
33686909;Perfect apartments next to Embajadores.;Embajadores;2;36;2
33687073;Perfect apartments next to Goya.;Goya;2;33;1
33687193;Perfect apartments next to Simancas.;Simancas;2;635;1
33693768;Perfect apartments next to Cortes.;Cortes;1;55;30
33702566;Perfect apartments next to Simancas.;Simancas;1;50;10
33703601;Perfect apartments next to Goya.;Goya;1;105;2
33706771;Perfect apartments next to Opañel.;Opañel;1;71;2
33707894;Perfect apartments next to Embajadores.;Embajadores;2;250;2
33707943;Perfect apartments next to Universidad.;Universidad;1;175;3
33708645;Perfect apartments next to Entrevías.;Entrevías;1;67;2
33713928;Perfect apartments next to Simancas.;Simancas;1;100;1
33715390;Perfect apartments next to Universidad.;Universidad;1;250;2
33716197;Perfect apartments next to Acacias.;Acacias;2;20;2
33726090;Perfect apartments next to Orcasur.;Orcasur;1;78;3
33728420;Perfect apartments next to Casco Histórico de Vallecas.;Casco Histórico de Vallecas;2;43;2
33730119;Perfect apartments next to Puerta del Angel.;Puerta del Angel;1;39;3
33731068;Perfect apartments next to Embajadores.;Embajadores;2;200;2
33731094;Perfect apartments next to Sol.;Sol;1;63;1
33731908;Perfect apartments next to Embajadores.;Embajadores;2;200;2
33732545;Perfect apartments next to Sol.;Sol;1;94;2
33734221;Perfect apartments next to Universidad.;Universidad;1;100;4
33734252;Perfect apartments next to San Isidro.;San Isidro;2;26;1
33735016;Perfect apartments next to Universidad.;Universidad;2;22;25
33736696;Perfect apartments next to El Viso.;El Viso;1;81;2
33737672;Perfect apartments next to Embajadores.;Embajadores;1;49;30
33737695;Perfect apartments next to Canillas.;Canillas;2;25;1
33737762;Perfect apartments next to Embajadores.;Embajadores;1;88;30
33738282;Perfect apartments next to Trafalgar.;Trafalgar;1;82;6
33741664;Perfect apartments next to Goya.;Goya;1;65;6
33742324;Perfect apartments next to Embajadores.;Embajadores;1;86;3
33746897;Perfect apartments next to Numancia.;Numancia;2;18;1
33759218;Perfect apartments next to Alameda de Osuna.;Alameda de Osuna;1;86;3
33761238;Perfect apartments next to Justicia.;Justicia;2;20;1
33761384;Perfect apartments next to Pinar del Rey.;Pinar del Rey;1;190;3
33761630;Perfect apartments next to Universidad.;Universidad;2;52;2
33763081;Perfect apartments next to Universidad.;Universidad;1;89;1
33763261;Perfect apartments next to Numancia.;Numancia;2;18;1
33763595;Perfect apartments next to Numancia.;Numancia;2;17;1
33764352;Perfect apartments next to Numancia.;Numancia;2;18;1
33764439;Perfect apartments next to Chopera.;Chopera;2;89;3
33764597;Perfect apartments next to Numancia.;Numancia;2;15;1
33772099;Perfect apartments next to Palacio.;Palacio;1;125;1
33772621;Perfect apartments next to Aravaca.;Aravaca;1;190;60
33775442;Perfect apartments next to Gaztambide.;Gaztambide;2;27;2
33776127;Perfect apartments next to Embajadores.;Embajadores;1;65;2
33778867;Perfect apartments next to Rios Rosas.;Rios Rosas;2;46;2
33788606;Perfect apartments next to Sol.;Sol;1;50;2
33788629;Perfect apartments next to Palacio.;Palacio;1;127;2
33788956;Perfect apartments next to Sol.;Sol;1;35;3
33789295;Perfect apartments next to Cortes.;Cortes;1;81;2
33793481;Perfect apartments next to Pueblo Nuevo.;Pueblo Nuevo;2;60;2
33793791;Perfect apartments next to Los Rosales.;Los Rosales;1;30;1
33794302;Perfect apartments next to Universidad.;Universidad;1;38;1
33796125;Perfect apartments next to Rios Rosas.;Rios Rosas;1;95;4
33797642;Perfect apartments next to Universidad.;Universidad;1;60;3
33800039;Perfect apartments next to Universidad.;Universidad;2;59;2
33801693;Perfect apartments next to Cuatro Vientos.;Cuatro Vientos;2;58;2
33804884;Perfect apartments next to Jerónimos.;Jerónimos;2;91;2
33807961;Perfect apartments next to Valdeacederas.;Valdeacederas;2;19;5
33818150;Perfect apartments next to Palacio.;Palacio;1;181;60
33818218;Perfect apartments next to Universidad.;Universidad;2;50;1
33818982;Perfect apartments next to Universidad.;Universidad;1;40;1
33819563;Perfect apartments next to Cortes.;Cortes;1;74;2
33820455;Perfect apartments next to San Fermín.;San Fermín;2;100;2
33825328;Perfect apartments next to Cortes.;Cortes;1;79;2
33825351;Perfect apartments next to Universidad.;Universidad;1;90;2
33825689;Perfect apartments next to Embajadores.;Embajadores;1;87;1
33828112;Perfect apartments next to Palacio.;Palacio;1;216;2
33829290;Perfect apartments next to Universidad.;Universidad;2;30;2
33830373;Perfect apartments next to Universidad.;Universidad;1;120;2
33830535;Perfect apartments next to Rosas.;Rosas;2;79;1
33834925;Perfect apartments next to Chopera.;Chopera;1;100;2
33837033;Perfect apartments next to Pinar del Rey.;Pinar del Rey;2;20;2
33838118;Perfect apartments next to Palacio.;Palacio;1;99;2
33841083;Perfect apartments next to San Diego.;San Diego;1;40;9
33842562;Perfect apartments next to Aeropuerto.;Aeropuerto;2;26;1
33845617;Perfect apartments next to Embajadores.;Embajadores;1;110;2
33848520;Perfect apartments next to Universidad.;Universidad;1;80;1
33849486;Perfect apartments next to Arapiles.;Arapiles;2;100;1000
33854778;Perfect apartments next to Universidad.;Universidad;2;30;1
33854794;Perfect apartments next to Aravaca.;Aravaca;2;22;3
33855186;Perfect apartments next to San Fermín.;San Fermín;3;45;1
33856155;Perfect apartments next to Cortes.;Cortes;1;62;4
33863576;Perfect apartments next to Ambroz.;Ambroz;1;120;3
33864589;Perfect apartments next to Pueblo Nuevo.;Pueblo Nuevo;2;20;1
33864688;Perfect apartments next to Mirasierra.;Mirasierra;2;65;1
33865179;Perfect apartments next to Berruguete.;Berruguete;1;86;5
33866673;Perfect apartments next to Embajadores.;Embajadores;1;61;3
33868140;Perfect apartments next to Embajadores.;Embajadores;2;30;3
33871162;Perfect apartments next to Embajadores.;Embajadores;1;65;90
33873338;Perfect apartments next to Lista.;Lista;1;70;15
33874679;Perfect apartments next to Simancas.;Simancas;2;21;1
33874838;Perfect apartments next to Almendrales.;Almendrales;1;60;2
33875225;Perfect apartments next to Puerta del Angel.;Puerta del Angel;2;35;1
33877142;Perfect apartments next to Comillas.;Comillas;2;20;1
33877454;Perfect apartments next to Justicia.;Justicia;1;85;2
33881823;Perfect apartments next to Pueblo Nuevo.;Pueblo Nuevo;2;31;2
33893251;Perfect apartments next to Palacio.;Palacio;1;65;3
33901831;Perfect apartments next to Universidad.;Universidad;2;23;3
33906842;Perfect apartments next to Ibiza.;Ibiza;1;90;2
33908056;Perfect apartments next to Palacio.;Palacio;2;100;1
33919776;Perfect apartments next to Universidad.;Universidad;1;65;2
33920503;Perfect apartments next to Lista.;Lista;2;20;2
33921059;Perfect apartments next to Almagro.;Almagro;1;80;1
33921353;Perfect apartments next to Pacífico.;Pacífico;2;72;1
33921583;Perfect apartments next to Palacio.;Palacio;1;144;7
33921877;Perfect apartments next to Pilar.;Pilar;1;115;2
33928714;Perfect apartments next to Palacio.;Palacio;1;59;2
33929078;Perfect apartments next to Palacio.;Palacio;1;53;2
33940184;Perfect apartments next to Universidad.;Universidad;2;54;1
33949642;Perfect apartments next to Sol.;Sol;1;114;2
33951071;Perfect apartments next to Lucero.;Lucero;2;19;2
33953923;Perfect apartments next to Universidad.;Universidad;1;125;2
33954104;Perfect apartments next to Embajadores.;Embajadores;2;64;120
33955807;Perfect apartments next to Embajadores.;Embajadores;1;40;4
33956377;Perfect apartments next to Argüelles.;Argüelles;2;55;1
33957870;Perfect apartments next to Palacio.;Palacio;1;106;7
33958982;Perfect apartments next to Justicia.;Justicia;1;66;7
33960071;Perfect apartments next to Valdeacederas.;Valdeacederas;2;17;5
33962295;Perfect apartments next to Guindalera.;Guindalera;1;43;1
33976653;Perfect apartments next to Castellana.;Castellana;2;23;1
33979952;Perfect apartments next to Vinateros.;Vinateros;2;21;3
33980088;Perfect apartments next to Pacífico.;Pacífico;2;48;2
33988038;Perfect apartments next to Gaztambide.;Gaztambide;1;85;3
33988312;Perfect apartments next to Canillejas.;Canillejas;1;657;1
33989437;Perfect apartments next to Abrantes.;Abrantes;2;28;1
33991836;Perfect apartments next to Justicia.;Justicia;1;63;3
33992163;Perfect apartments next to Embajadores.;Embajadores;1;90;90
33992175;Perfect apartments next to Embajadores.;Embajadores;1;75;3
33992253;Perfect apartments next to Cortes.;Cortes;1;75;2
33997898;Perfect apartments next to Mirasierra.;Mirasierra;2;60;1
34006106;Perfect apartments next to Prosperidad.;Prosperidad;2;50;1
34016925;Perfect apartments next to Embajadores.;Embajadores;1;103;3
